Date	Q	M_Debit_x	"	P"	M_Debit_y
1924-02-01	0.20375720219750776	0.77	0.0	0.52
1924-02-02	0.20375720219750776	0.65	2.0	0.76
1924-02-03	0.1968109339407745	0.29	0.0	0.25
1924-02-04	0.1968109339407745	0.6	0.0	0.84
1924-02-05	0.1968109339407745	0.08	0.0	0.73
1924-02-06	0.1968109339407745	0.11	0.0	0.3
1924-02-07	0.1968109339407745	0.77	2.0	0.47
1924-02-08	0.18986466568404128	0.26	11.7	0.95
1924-02-09	0.18986466568404128	1.0	0.0	0.74
1924-02-10	0.18986466568404128	0.19	0.0	0.76
1924-02-11	0.20375720219750776	0.47	0.0	0.25
1924-02-12	0.2674313278842289	0.54	0.0	0.94
1924-02-13	0.23501540935280718	0.86	0.0	0.2
1924-02-14	0.21070347045424093	0.1	0.0	0.79
1924-02-15	0.21070347045424093	0.45	0.0	0.81
1924-02-16	0.1968109339407745	0.5	0.0	0.12
1924-02-17	0.1968109339407745	0.31	0.0	0.79
1924-02-18	0.1968109339407745	0.84	0.0	0.04
1924-02-19	0.18986466568404128	0.49	0.0	0.97
1924-02-20	0.18291839742730806	0.44	0.0	0.68
1924-02-21	0.1968109339407745	1.0	0.0	0.95
1924-02-22	0.1968109339407745	0.29	0.0	1.0
1924-02-23	0.1968109339407745	0.4	0.0	0.73
1924-02-24	0.1968109339407745	0.43	0.0	0.49
1924-02-25	0.1968109339407745	0.04	0.0	0.96
1924-02-26	0.18986466568404128	0.53	0.0	0.84
1924-02-27	0.18291839742730806	0.61	0.0	0.63
1924-02-28	0.1968109339407745	0.99	0.0	0.09
1924-02-29	0.18986466568404128	0.98	0.0	0.32
1924-03-01	0.18291839742730806	0.93	0.0	0.15
1924-03-02	0.18291839742730806	0.19	0.0	0.02
1924-03-03	0.18986466568404128	0.55	0.0	0.33
1924-03-04	0.1968109339407745	0.01	0.0	0.56
1924-03-05	0.1968109339407745	0.93	0.0	0.22
1924-03-06	0.18291839742730806	0.35	0.0	0.85
1924-03-07	0.17597212917057484	0.62	0.0	0.42
1924-03-08	0.17597212917057484	0.06	0.0	0.43
1924-03-09	0.1701835722899638	0.93	0.0	0.48
1924-03-10	0.1701835722899638	0.0	0.0	0.21
1924-03-11	0.1701835722899638	0.88	0.0	0.15
1924-03-12	0.1701835722899638	0.33	0.0	0.41
1924-03-13	0.16439501540935283	0.07	0.0	0.37
1924-03-14	0.1586064585287418	0.07	0.0	0.03
1924-03-15	0.1586064585287418	0.73	0.0	0.55
1924-03-16	0.1586064585287418	0.36	0.0	0.07
1924-03-17	0.1586064585287418	0.13	0.0	0.19
1924-03-18	0.1586064585287418	0.16	0.0	0.96
1924-03-19	0.1586064585287418	0.39	0.0	0.64
1924-03-20	0.1586064585287418	0.62	0.0	0.74
1924-03-21	0.15281790164813078	0.02	0.0	0.14
1924-03-22	0.15281790164813078	0.1	0.0	0.06
1924-03-23	0.14702934476751975	0.74	0.0	0.19
1924-03-24	0.14702934476751975	0.1	0.0	0.12
1924-03-25	0.14702934476751975	0.44	0.0	0.17
1924-03-26	0.14702934476751975	0.07	0.0	0.68
1924-03-27	0.14702934476751975	0.02	0.0	0.66
1924-03-28	0.1586064585287418	0.59	0.0	0.09
1924-03-29	0.18291839742730806	0.8	0.0	0.37
1924-03-30	0.1701835722899638	0.55	0.0	0.51
1924-03-31	0.1701835722899638	0.19	0.0	0.76
1924-04-01	0.16439501540935283	0.04	0.0	0.29
1924-04-02	0.1586064585287418	0.18	0.0	0.8
1924-04-03	0.15281790164813078	0.24	0.0	0.11
1924-04-04	0.15281790164813078	0.81	0.0	0.35
1924-04-05	0.14702934476751975	0.86	0.0	0.97
1924-04-06	0.14702934476751975	0.64	0.0	0.2
1924-04-07	0.1701835722899638	0.02	0.0	0.55
1924-04-08	0.1968109339407745	0.27	0.0	0.17
1924-04-09	0.1968109339407745	0.58	0.0	0.35
1924-04-10	0.18291839742730806	0.0	0.0	0.32
1924-04-11	0.1968109339407745	0.68	0.0	0.12
1924-04-12	0.18291839742730806	0.76	0.0	0.62
1924-04-13	0.18986466568404128	0.38	0.0	0.37
1924-04-14	0.18291839742730806	0.49	0.0	0.92
1924-04-15	0.21880745008709634	0.05	0.0	0.6
1924-04-16	0.2755353075170843	0.61	0.0	0.74
1924-04-17	0.1968109339407745	0.99	7.7	0.8
1924-04-18	0.18986466568404128	0.95	0.0	0.29
1924-04-19	0.18291839742730806	0.21	0.0	0.67
1924-04-20	0.18291839742730806	0.39	0.0	0.91
1924-04-21	0.3484711242127831	0.12	19.0	0.91
1924-04-22	0.6656840412702667	0.83	7.4	0.13
1924-04-23	0.7965054267720756	0.1	0.0	0.58
1924-04-24	0.60432533833579	0.19	0.0	0.15
1924-04-25	0.9967894948412167	0.73	0.0	0.37
1924-04-26	0.8057671177810531	0.0	0.0	0.98
1924-04-27	0.9678467104381616	0.62	0.0	0.94
1924-04-28	0.5464397695296798	0.32	0.0	0.1
1924-04-29	0.41098753852338205	0.05	0.0	0.05
1924-04-30	0.3588905265978829	0.26	0.0	0.43
1924-05-01	0.5209701192549914	1.0	0.0	0.78
1924-05-02	0.8821760686051187	0.47	0.0	0.83
1924-05-03	0.9041725847514405	0.4	0.0	0.46
1924-05-04	0.8300790566796196	0.31	52.4	0.33
1924-05-05	1.3660994238241995	0.84	9.7	0.81
1924-05-06	0.8242904997990085	0.79	19.0	0.78
1924-05-07	1.667104381615972	0.38	14.4	0.32
1924-05-08	1.4587163339139757	0.44	2.7	0.19
1924-05-09	1.180865603644647	0.9	0.0	0.03
1924-05-10	1.2734825137344232	0.4	0.0	0.17
1924-05-11	0.9203805440171513	0.89	0.0	0.35
1924-05-12	2.709044620125955	0.31	5.0	0.91
1924-05-13	1.0743561570414042	0.57	19.0	0.2
1924-05-14	1.7365670641833042	0.36	5.0	0.75
1924-05-15	1.0743561570414042	0.84	26.0	0.46
1924-05-16	0.987527803832239	0.25	0.0	0.8
1924-05-17	0.9041725847514405	0.16	0.0	0.44
1924-05-18	0.6946268256733217	0.87	0.0	0.86
1924-05-19	0.833552190807986	0.6	0.0	0.04
1924-05-20	0.8428138818169637	0.03	0.0	0.49
1924-05-21	0.6529492161329224	0.5	7.4	0.92
1924-05-22	0.7363044352137211	0.96	14.4	0.85
1924-05-23	1.2734825137344232	0.82	0.0	0.99
1924-05-24	0.9203805440171513	0.5	0.0	0.1
1924-05-25	1.4587163339139757	0.11	0.0	0.96
1924-05-26	1.0396248157577381	0.44	0.0	0.71
1924-05-27	1.2503282862119791	0.08	0.0	0.49
1924-05-28	2.1973361918799412	0.39	0.0	0.71
1924-05-29	2.1973361918799412	0.57	5.4	0.45
1924-05-30	1.562910357764974	0.28	0.0	0.32
1924-05-31	1.8407610880343026	0.32	0.0	0.92
1924-06-01	1.134557148599759	0.84	0.0	0.06
1924-06-02	0.8254482111751306	0.05	5.7	0.19
1924-06-03	1.1241377462146591	0.19	0.0	0.12
1924-06-04	1.4587163339139757	0.09	0.0	0.71
1924-06-05	1.022259145115905	0.83	0.0	0.62
1924-06-06	0.7802974675063649	0.91	0.0	0.69
1924-06-07	0.7224118987002547	0.86	0.0	0.21
1924-06-08	0.6390566796194561	0.39	0.0	0.42
1924-06-09	0.6251641431059896	0.95	0.0	0.98
1924-06-10	0.6946268256733217	0.75	0.0	0.67
1924-06-11	0.8555487069543081	0.9	26.7	0.33
1924-06-12	0.7085193621867882	0.73	11.1	0.04
1924-06-13	0.8555487069543081	0.42	0.0	0.31
1924-06-14	1.004893474474072	0.22	5.0	0.05
1924-06-15	1.6555272678547501	0.35	32.7	0.32
1924-06-16	3.4731341283666084	0.3	27.8	0.92
1924-06-17	1.3660994238241995	0.55	0.0	0.54
1924-06-18	0.987527803832239	0.46	1.7	0.72
1924-06-19	0.810397963285542	0.65	0.0	0.24
1924-06-20	0.7953477153959534	0.8	0.0	0.41
1924-06-21	0.7224118987002547	0.66	0.0	0.35
1924-06-22	1.2271740586895352	0.3	0.0	0.07
1924-06-23	1.0396248157577381	0.99	0.0	0.66
1924-06-24	0.9041725847514405	0.49	0.0	0.48
1924-06-25	1.2503282862119791	0.62	0.0	0.01
1924-06-26	1.3197909687793112	0.55	0.0	0.67
1924-06-27	1.0697253115369156	0.92	0.0	0.77
1924-06-28	1.2734825137344232	0.83	0.0	0.87
1924-06-29	1.562910357764974	0.27	9.5	0.42
1924-06-30	1.2271740586895352	0.96	5.1	0.83
1924-07-01	1.180865603644647	0.95	0.0	0.44
1924-07-02	0.987527803832239	0.73	0.0	0.91
1924-07-03	0.8404984590647193	0.51	10.4	0.71
1924-07-04	0.952796462548573	0.51	0.0	0.75
1924-07-05	1.0569904863995714	0.91	0.0	0.2
1924-07-06	0.952796462548573	0.17	16.6	0.01
1924-07-07	1.2271740586895352	0.96	0.0	0.1
1924-07-08	0.9203805440171513	0.5	0.0	0.96
1924-07-09	0.8717566662200188	0.44	0.0	0.59
1924-07-10	0.8879646254857297	0.04	14.4	0.72
1924-07-11	1.0743561570414042	0.5	0.0	0.13
1924-07-12	1.0743561570414042	0.21	0.0	0.75
1924-07-13	1.134557148599759	0.25	4.2	0.16
1924-07-14	1.004893474474072	0.31	0.0	0.16
1924-07-15	0.9203805440171513	0.94	0.0	0.22
1924-07-16	0.9203805440171513	0.08	0.0	0.32
1924-07-17	0.952796462548573	0.01	0.0	0.52
1924-07-18	1.004893474474072	0.68	0.0	0.77
1924-07-19	1.004893474474072	0.19	8.4	0.79
1924-07-20	0.952796462548573	0.92	18.6	0.48
1924-07-21	0.9203805440171513	0.18	10.4	0.01
1924-07-22	1.0396248157577381	0.38	18.6	0.34
1924-07-23	1.3660994238241995	0.12	0.0	0.62
1924-07-24	0.9736352673187726	0.21	0.0	0.93
1924-07-25	0.7085193621867882	0.52	0.0	0.3
1924-07-26	0.5719094198043682	1.0	0.0	0.71
1924-07-27	0.6112716065925231	1.0	0.0	0.53
1924-07-28	0.5209701192549914	0.35	0.0	0.09
1924-07-29	0.479292509714592	0.48	6.2	0.87
1924-07-30	0.7085193621867882	0.09	0.0	0.99
1924-07-31	0.4839233552190808	1.0	0.0	0.48
1924-08-01	0.42140694090848185	0.81	0.0	0.02
1924-08-02	0.4538228594399036	0.94	0.0	0.13
1924-08-03	0.6367412568672116	0.2	0.0	0.37
1924-08-04	0.8486024386975747	0.31	6.2	0.49
1924-08-05	0.5209701192549914	0.7	0.0	0.34
1924-08-06	0.4225646522846041	0.34	0.0	0.73
1924-08-07	0.621691008977623	0.82	0.0	0.14
1924-08-08	0.5846442449417125	0.91	0.0	0.17
1924-08-09	0.6737880209031222	0.28	10.4	0.8
1924-08-10	1.6786814953771942	0.27	0.0	0.16
1924-08-11	2.697467506364733	0.57	0.0	0.71
1924-08-12	0.9307999464022513	0.95	0.0	0.64
1924-08-13	0.6170601634731341	0.99	0.0	0.09
1924-08-14	0.7721934878735095	0.89	40.6	0.44
1924-08-15	1.3776765375854214	0.77	0.0	0.06
1924-08-16	1.12992630309527	0.46	0.0	0.11
1924-08-17	1.8176068605118587	0.92	0.0	0.44
1924-08-18	1.4934476751976418	0.14	0.0	0.4
1924-08-19	1.0326785475010052	0.41	0.0	0.49
1924-08-20	1.4587163339139757	0.67	16.2	0.25
1924-08-21	1.2850596274956454	0.07	22.4	0.78
1924-08-22	2.4196167760954044	0.53	0.0	0.57
1924-08-23	1.6439501540935282	0.53	0.0	0.68
1924-08-24	1.2966367412568673	0.87	0.0	0.25
1924-08-25	0.987527803832239	0.76	26.6	0.55
1924-08-26	0.8636526865871633	0.48	0.0	0.84
1924-08-27	0.8138710974139086	0.33	0.0	0.8
1924-08-28	1.095194961811604	0.85	0.0	0.43
1924-08-29	0.952796462548573	0.32	0.0	0.15
1924-08-30	0.9226959667693958	0.95	0.0	0.1
1924-08-31	0.8254482111751306	0.01	0.0	0.49
1924-09-01	0.810397963285542	0.58	52.7	0.08
1924-09-02	1.3082138550180893	0.57	0.0	0.61
1924-09-03	1.0859332708026264	0.87	0.0	0.6
1924-09-04	0.9215382553932734	0.36	0.0	0.01
1924-09-05	1.0685676001607933	0.52	0.0	0.28
1924-09-06	1.0627790432801822	0.82	0.0	0.26
1924-09-07	0.6263218544821119	0.99	0.0	0.44
1924-09-08	1.1426611282326142	0.72	0.0	0.19
1924-09-09	1.3892536513466434	0.95	0.0	1.0
1924-09-10	1.4587163339139757	0.13	22.4	0.96
1924-09-11	1.2503282862119791	0.63	0.0	0.38
1924-09-12	1.5050247889588637	0.05	0.0	0.51
1924-09-13	2.060726249497521	0.48	5.0	0.05
1924-09-14	2.5932734825137347	0.76	10.4	0.38
1924-09-15	1.562910357764974	0.68	0.0	0.74
1924-09-16	1.4471392201527535	0.5	13.0	0.12
1924-09-17	2.1070347045424094	0.37	7.0	0.84
1924-09-18	1.620795926571084	0.82	0.0	0.69
1924-09-19	1.3429451963017556	0.16	0.0	0.47
1924-09-20	1.2734825137344232	0.28	0.0	0.4
1924-09-21	1.2271740586895352	0.33	60.1	0.5
1924-09-22	4.098298271472599	0.97	6.2	0.37
1924-09-23	3.299477421948278	0.2	0.0	0.51
1924-09-24	3.3920943320380545	0.93	7.1	0.11
1924-09-25	3.496288355889053	0.73	0.0	0.02
1924-09-26	3.3110545357095003	0.55	7.0	0.14
1924-09-27	2.8016615302157315	0.67	0.0	0.68
1924-09-28	2.2228058421546297	0.8	14.4	0.39
1924-09-29	4.005681361382822	0.95	1.4	0.83
1924-09-30	2.5469650274688465	0.28	21.4	0.04
1924-10-01	2.1880745008709637	0.69	0.0	0.87
1924-10-02	4.746616642101031	0.37	0.0	0.7
1924-10-03	5.279163875117245	0.18	3.0	0.58
1924-10-04	3.681522176068605	0.87	0.0	0.07
1924-10-05	2.709044620125955	0.2	0.0	0.3
1924-10-06	2.303845638483184	0.9	0.0	0.59
1924-10-07	1.8407610880343026	0.29	16.2	0.62
1924-10-08	3.600482379740051	0.52	37.7	0.36
1924-10-09	5.279163875117245	0.67	17.2	0.85
1924-10-10	3.600482379740051	0.96	0.0	0.48
1924-10-11	3.0332038054401718	0.01	0.0	0.91
1924-10-12	2.8248157577381754	0.92	0.0	0.93
1924-10-13	3.681522176068605	0.69	22.4	0.39
1924-10-14	3.102666488007504	0.77	24.4	0.52
1924-10-15	5.279163875117245	0.16	2.2	0.09
1924-10-16	4.746616642101031	0.35	1.6	0.16
1924-10-17	2.709044620125955	0.18	0.0	0.92
1924-10-18	2.1301889320648533	0.94	0.0	0.51
1924-10-19	1.8407610880343026	0.66	37.1	0.98
1924-10-20	2.014417794452633	0.46	0.0	0.1
1924-10-21	1.7828755192281924	0.7	0.0	0.61
1924-10-22	1.5050247889588637	0.74	0.0	0.32
1924-10-23	1.4587163339139757	0.16	10.1	0.46
1924-10-24	1.7828755192281924	0.2	0.0	0.17
1924-10-25	1.4587163339139757	0.98	0.0	0.52
1924-10-26	1.620795926571084	0.25	0.0	0.82
1924-10-27	1.2966367412568673	0.24	0.0	0.43
1924-10-28	1.1924427174058692	0.09	0.0	0.83
1924-10-29	1.0697253115369156	0.65	0.0	0.04
1924-10-30	1.0396248157577381	0.52	0.0	0.61
1924-10-31	1.009524319978561	0.48	10.7	0.26
1924-11-01	1.1148760552056813	0.94	0.0	0.83
1924-11-02	1.8407610880343026	0.21	0.0	0.62
1924-11-03	1.180865603644647	0.91	0.0	0.1
1924-11-04	1.0697253115369156	0.1	0.0	0.21
1924-11-05	1.1924427174058692	0.71	3.0	0.69
1924-11-06	1.0998258073160927	0.37	27.0	0.87
1924-11-07	2.0723033632587433	0.85	0.0	0.24
1924-11-08	1.3545223100629775	0.85	5.7	0.98
1924-11-09	1.0697253115369156	0.44	0.0	0.08
1924-11-10	1.0245745678681497	0.41	0.0	0.28
1924-11-11	0.9794238241993836	0.88	10.0	0.6
1924-11-12	0.9238536781455179	0.74	0.0	0.75
1924-11-13	0.8821760686051187	0.15	0.0	0.85
1924-11-14	0.8404984590647193	0.92	0.0	0.78
1924-11-15	0.7293581669569879	0.6	0.0	0.07
1924-11-16	1.0396248157577381	0.45	32.4	0.06
1924-11-17	1.667104381615972	0.56	10.4	0.1
1924-11-18	1.7828755192281924	0.94	0.0	0.55
1924-11-19	1.2503282862119791	0.28	0.0	0.75
1924-11-20	1.009524319978561	0.31	0.0	0.18
1924-11-21	1.0847755594265043	0.69	0.0	0.22
1924-11-22	1.215596944928313	0.24	0.0	0.5
1924-11-23	1.2503282862119791	0.26	0.0	0.13
1924-11-24	1.2503282862119791	0.44	0.0	0.72
1924-11-25	1.204019831167091	0.9	0.0	0.04
1924-11-26	0.9377462146589844	0.53	0.0	0.86
1924-11-27	0.8404984590647193	0.7	0.0	0.21
1924-11-28	0.7849283130108535	0.77	0.0	0.9
1924-11-29	0.7432507034704544	0.2	0.0	0.5
1924-11-30	0.7849283130108535	0.15	0.0	0.23
1924-12-01	1.3776765375854214	0.21	9.7	0.38
1924-12-02	1.0998258073160927	0.67	0.0	0.65
1924-12-03	0.79882084952432	0.4	0.0	0.86
1924-12-04	1.215596944928313	1.0	0.0	0.42
1924-12-05	0.8960686051185851	0.96	0.0	0.09
1924-12-06	0.79882084952432	0.24	0.0	0.42
1924-12-07	0.7432507034704544	0.7	0.0	0.93
1924-12-08	0.7293581669569879	0.94	0.0	0.52
1924-12-09	0.701573093930055	0.47	0.0	1.0
1924-12-10	0.6761034436553665	0.25	0.0	0.32
1924-12-11	0.6251641431059896	0.02	0.0	0.7
1924-12-12	0.5742248425566127	0.29	0.0	0.84
1924-12-13	0.5614900174192685	0.13	0.0	0.7
1924-12-14	0.5383357898968244	0.23	0.0	0.02
1924-12-15	0.5996944928313012	0.11	0.0	0.0
1924-12-16	0.5151815623743803	0.69	0.0	0.98
1924-12-17	0.4920273348519363	0.3	0.0	0.99
1924-12-18	0.4688731073294922	0.23	0.0	0.54
1924-12-19	0.45729599356827016	0.89	0.0	0.84
1924-12-20	0.45729599356827016	0.21	0.0	0.49
1924-12-21	0.45729599356827016	0.9	0.0	0.07
1924-12-22	0.4457188798070481	0.61	0.0	0.4
1924-12-23	0.4457188798070481	0.72	0.0	0.61
1924-12-24	0.4457188798070481	0.68	0.0	0.6
1924-12-25	0.4457188798070481	0.42	0.0	0.29
1924-12-26	0.4457188798070481	0.24	0.0	0.29
1924-12-27	0.4457188798070481	0.66	0.0	0.94
1924-12-28	0.4457188798070481	0.48	0.0	0.55
1924-12-29	0.43414176604582605	0.18	0.0	0.11
1924-12-30	0.43414176604582605	0.38	0.0	0.39
1924-12-31	0.43414176604582605	0.92	0.0	0.81
1925-01-01	0.43414176604582605	0.36	0.0	0.23
1925-01-02	0.43414176604582605	0.32	0.0	0.8
1925-01-03	0.4457188798070481	0.74	0.0	0.91
1925-01-04	0.43414176604582605	0.42	0.0	0.33
1925-01-05	0.43414176604582605	0.73	0.0	0.47
1925-01-06	0.3739407744874715	0.03	0.0	0.96
1925-01-07	0.32415918531421684	0.34	0.0	0.93
1925-01-08	0.30563580329626155	0.13	0.0	0.01
1925-01-09	0.29637411228728394	0.73	0.0	0.41
1925-01-10	0.29637411228728394	0.0	0.0	0.3
1925-01-11	0.2882701326544285	0.98	0.0	0.07
1925-01-12	0.2801661530215731	0.26	0.0	0.01
1925-01-13	0.2801661530215731	0.07	0.0	0.67
1925-01-14	0.2720621733887177	0.89	0.0	0.73
1925-01-15	0.26395819375586227	0.77	0.0	0.42
1925-01-16	0.26395819375586227	0.28	0.0	0.89
1925-01-17	0.26395819375586227	0.34	0.0	0.1
1925-01-18	0.25585421412300685	0.36	0.0	0.85
1925-01-19	0.25585421412300685	0.6	0.0	0.17
1925-01-20	0.2477502344901514	0.64	0.0	0.93
1925-01-21	0.2477502344901514	0.13	0.0	0.01
1925-01-22	0.2477502344901514	0.21	0.0	0.77
1925-01-23	0.239646254857296	0.27	0.0	0.28
1925-01-24	0.239646254857296	0.24	0.0	0.31
1925-01-25	0.239646254857296	0.69	0.0	0.02
1925-01-26	0.239646254857296	0.45	0.0	0.15
1925-01-27	0.239646254857296	0.5	0.0	0.57
1925-01-28	0.239646254857296	0.34	0.0	0.66
1925-01-29	0.25585421412300685	0.55	0.0	0.04
1925-01-30	0.239646254857296	0.34	0.0	0.64
1925-01-31	0.23154227522444057	0.52	0.0	0.25
1925-02-01	0.239646254857296	0.23	0.0	0.48
1925-02-02	0.23154227522444057	0.49	0.0	0.17
1925-02-03	0.22343829559158518	0.26	0.0	0.86
1925-02-04	0.22343829559158518	0.57	0.0	0.81
1925-02-05	0.22343829559158518	0.38	0.0	0.82
1925-02-06	0.21533431595872976	0.39	0.0	0.28
1925-02-07	0.22343829559158518	0.54	3.4	0.51
1925-02-08	0.239646254857296	0.36	0.0	0.32
1925-02-09	0.31489749430523917	0.53	0.0	0.3
1925-02-10	0.2720621733887177	0.8	0.0	0.96
1925-02-11	0.239646254857296	0.26	0.0	0.67
1925-02-12	0.22343829559158518	0.69	0.0	0.19
1925-02-13	0.22343829559158518	0.28	0.0	0.83
1925-02-14	0.22343829559158518	0.67	0.0	0.33
1925-02-15	0.3519442583411497	0.25	0.0	0.05
1925-02-16	0.31489749430523917	0.72	0.0	0.63
1925-02-17	0.33342087632319445	0.79	0.0	0.99
1925-02-18	0.2720621733887177	0.28	16.0	0.93
1925-02-19	0.2477502344901514	0.67	1.1	0.71
1925-02-20	0.3519442583411497	0.4	0.0	0.55
1925-02-21	0.43414176604582605	0.09	0.0	0.81
1925-02-22	0.4133029612756265	0.86	0.0	0.67
1925-02-23	0.32415918531421684	0.68	0.0	0.6
1925-02-24	0.2720621733887177	0.28	0.0	0.24
1925-02-25	0.25585421412300685	0.07	0.0	0.98
1925-02-26	0.23154227522444057	0.11	0.0	0.58
1925-02-27	0.21533431595872976	0.8	0.0	1.0
1925-02-28	0.21533431595872976	0.18	0.0	0.19
1925-03-01	0.2083880477019965	0.42	0.0	0.99
1925-03-02	0.2083880477019965	0.95	0.0	0.03
1925-03-03	0.2083880477019965	0.97	0.0	0.41
1925-03-04	0.2083880477019965	0.23	0.0	0.28
1925-03-05	0.2083880477019965	0.32	2.7	0.17
1925-03-06	0.2083880477019965	0.59	16.0	0.6
1925-03-07	0.2083880477019965	0.07	0.0	0.02
1925-03-08	0.2083880477019965	0.18	0.0	0.06
1925-03-09	0.2083880477019965	0.54	0.0	0.65
1925-03-10	0.2083880477019965	0.46	0.0	0.29
1925-03-11	0.2083880477019965	0.67	0.0	0.37
1925-03-12	0.2083880477019965	0.84	0.0	0.1
1925-03-13	0.19449551118853012	0.98	0.0	0.46
1925-03-14	0.18754924293179687	0.57	0.0	0.38
1925-03-15	0.18754924293179687	0.28	0.0	0.29
1925-03-16	0.18060297467506367	0.27	0.0	0.27
1925-03-17	0.17365670641833042	0.24	0.0	0.09
1925-03-18	0.17365670641833042	0.01	0.0	0.93
1925-03-19	0.17365670641833042	0.0	0.0	0.52
1925-03-20	0.17365670641833042	0.66	0.0	0.91
1925-03-21	0.17365670641833042	0.42	0.0	0.35
1925-03-22	0.17365670641833042	0.14	0.0	0.18
1925-03-23	0.17365670641833042	0.71	0.0	0.41
1925-03-24	0.18060297467506367	0.49	0.0	0.04
1925-03-25	0.18060297467506367	0.82	0.0	0.73
1925-03-26	0.18754924293179687	0.53	0.0	0.42
1925-03-27	0.18754924293179687	0.25	0.0	0.82
1925-03-28	0.19449551118853012	0.64	0.0	0.73
1925-03-29	0.19449551118853012	0.78	10.3	0.0
1925-03-30	0.21533431595872976	0.12	0.0	0.62
1925-03-31	0.21533431595872976	0.29	41.4	0.01
1925-04-01	0.2720621733887177	0.34	5.0	0.84
1925-04-02	0.6124293179686454	0.8	0.0	0.62
1925-04-03	0.43414176604582605	0.77	0.0	0.2
1925-04-04	0.4271954977890929	0.52	2.1	0.58
1925-04-05	0.5568591719147796	0.35	96.7	0.76
1925-04-06	0.4920273348519363	0.78	0.0	0.49
1925-04-07	0.4920273348519363	0.97	0.0	0.24
1925-04-08	0.39246415650542676	0.71	0.0	0.43
1925-04-09	0.2882701326544285	0.46	0.0	0.55
1925-04-10	0.2477502344901514	0.39	10.9	0.2
1925-04-11	0.239646254857296	0.95	6.4	0.93
1925-04-12	0.6656840412702667	0.82	28.0	0.3
1925-04-13	0.980581535575506	0.51	0.0	0.01
1925-04-14	1.0535173522712047	0.9	0.0	0.27
1925-04-15	0.6888382687927107	0.23	0.0	0.53
1925-04-16	0.5036044486131582	0.83	0.0	0.13
1925-04-17	0.4688731073294922	0.86	1.3	0.13
1925-04-18	0.3716253517352272	0.42	0.0	0.08
1925-04-19	0.3426825673321721	0.54	4.0	0.23
1925-04-20	0.3565751038456385	0.73	0.0	0.2
1925-04-21	0.8694412434677744	0.71	0.0	0.85
1925-04-22	0.9342730805306177	0.99	1.4	0.75
1925-04-23	0.9516387511724509	0.7	0.0	0.71
1925-04-24	1.180865603644647	0.49	0.0	0.59
1925-04-25	1.7828755192281924	0.52	2.4	0.61
1925-04-26	2.1186118183036315	0.33	6.0	0.87
1925-04-27	1.6902586091384164	0.14	15.3	0.91
1925-04-28	2.303845638483184	0.44	1.3	0.01
1925-04-29	2.8132386439769532	0.52	0.0	0.66
1925-04-30	1.4355621063915316	0.23	0.0	0.53
1925-05-01	1.574487471526196	0.25	0.0	0.33
1925-05-02	1.2503282862119791	0.66	10.6	0.95
1925-05-03	2.269114297199518	0.0	50.0	0.42
1925-05-04	1.620795926571084	0.39	0.0	0.89
1925-05-05	1.3660994238241995	0.48	0.0	0.8
1925-05-06	1.4587163339139757	0.69	74.2	0.53
1925-05-07	1.215596944928313	0.57	16.3	0.09
1925-05-08	1.5281790164813078	0.82	8.4	0.58
1925-05-09	2.361731207289294	0.95	16.7	0.68
1925-05-10	2.361731207289294	0.51	62.4	0.24
1925-05-11	3.681522176068605	0.66	13.6	0.23
1925-05-12	1.667104381615972	0.87	51.0	0.42
1925-05-13	1.7249899504220823	0.41	0.0	0.15
1925-05-14	1.2966367412568673	0.19	5.0	0.85
1925-05-15	1.0847755594265043	0.8	0.0	0.57
1925-05-16	0.9655312876859173	0.8	0.0	0.31
1925-05-17	0.8682835320916521	0.25	0.0	0.4
1925-05-18	0.8127133860377865	0.2	0.0	0.08
1925-05-19	0.79882084952432	0.68	7.1	0.73
1925-05-20	0.79882084952432	0.88	0.0	0.31
1925-05-21	0.79882084952432	0.39	0.0	0.39
1925-05-22	0.79882084952432	0.36	0.0	0.22
1925-05-23	0.7629317968645318	0.94	0.0	0.84
1925-05-24	1.00373576309795	0.56	0.0	0.36
1925-05-25	0.747881548974943	0.58	0.0	0.06
1925-05-26	0.7837706016347314	0.7	9.0	0.78
1925-05-27	0.861337263834919	0.69	36.1	0.9
1925-05-28	0.9944740720889724	0.78	0.0	0.64
1925-05-29	1.53975613024253	0.7	6.4	0.82
1925-05-30	1.8986466568404128	0.66	1.4	0.99
1925-05-31	6.957845370494439	0.69	11.0	0.5
1925-06-01	6.899959801688329	0.41	51.0	0.42
1925-06-02	7.073616508106659	0.15	0.0	0.69
1925-06-03	5.2907409888784676	0.61	11.6	0.18
1925-06-04	2.8248157577381754	0.91	0.0	0.38
1925-06-05	2.0723033632587433	0.61	0.0	0.17
1925-06-06	1.8986466568404128	0.41	0.0	0.48
1925-06-07	1.7249899504220823	0.4	0.0	0.34
1925-06-08	1.6439501540935282	0.61	0.0	0.61
1925-06-09	1.6786814953771942	0.55	0.0	0.98
1925-06-10	1.8407610880343026	0.37	0.0	0.53
1925-06-11	1.4587163339139757	0.48	0.0	0.26
1925-06-12	2.7785073026932867	0.42	8.3	0.05
1925-06-13	2.662736165081067	0.91	5.0	0.15
1925-06-14	1.956532225646523	0.63	0.0	0.14
1925-06-15	1.7249899504220823	0.62	0.0	0.41
1925-06-16	1.59764169904864	0.02	25.7	0.96
